계약년월,번호,계약일,시군구일련번호,번지,지목,용도지역,도로조건,계약면적,거래금액,지분구분,해제사유발생일,거래구분,거래유형,시군구명,법정동코드
201501,26627,17,3016,5**,대,제1종전용주거지역,12m미만,235.0000,69800.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201501,27583,19,3016,6**,대,제1종전용주거지역,12m미만,245.0000,80000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201501,8478,07,3016,5**,대,제1종전용주거지역,12m미만,310.0000,107000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201501,30234,20,3016,6**,대,제1종일반주거지역,12m미만,265.0000,130000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201501,34961,22,3016,산1*,임야,보전녹지지역,-,33.0000,1150.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201501,34962,22,3016,산1*,임야,보전녹지지역,-,102.0000,3565.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201501,15863,12,3016,산1*,임야,보전녹지지역,-,330.0000,11000.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201501,15864,12,3016,산1*,임야,보전녹지지역,-,66.0000,2300.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201501,49146,30,3016,5**,대,근린상업지역,25m이상,563.0000,420000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201501,51700,31,3016,산1*,임야,보전녹지지역,-,83.0000,3000.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4798,05,3016,산1*,임야,보전녹지지역,-,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4799,05,3016,산1*,임야,보전녹지지역,-,99.0000,3600.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4800,11,3016,5**,대,제1종전용주거지역,25m미만,225.0000,65300.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4801,09,3016,산1*,임야,보전녹지지역,-,165.0000,5750.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4802,23,3016,산1*,임야,보전녹지지역,-,396.0000,14400.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4803,27,3016,5**,대,제1종전용주거지역,12m미만,225.0000,67000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4804,26,3016,5**,주차장,준주거지역,25m미만,1334.0000,444156.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66794,04,3016,6**,대,제1종전용주거지역,12m미만,256.0000,78000.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66795,05,3016,산1*,임야,보전녹지지역,-,66.0000,2400.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66796,05,3016,산1*,임야,보전녹지지역,-,165.0000,6000.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66797,14,3016,5**,대,제1종전용주거지역,12m미만,231.0000,94500.0000,,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66798,16,3016,산1*,임야,보전녹지지역,-,165.0000,6000.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66799,17,3016,산1*,임야,보전녹지지역,-,99.0000,3300.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201503,66800,17,3016,산1*,임야,보전녹지지역,-,66.0000,2200.0000,지분,-,-,,경기도 성남시분당구 판교동,4113510800
201502,4865,06,3577,산*,임야,보전녹지지역,-,165.0000,2850.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4866,06,3577,산*,임야,보전녹지지역,-,331.0000,5880.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4867,06,3577,산5*,임야,보전녹지지역,8m미만,66.0000,2160.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4868,02,3577,산*,임야,보전녹지지역,-,231.0000,4665.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4869,02,3577,산*,임야,보전녹지지역,-,231.0000,5145.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4870,02,3577,산*,임야,보전녹지지역,-,331.0000,7275.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4871,02,3577,산*,임야,보전녹지지역,-,50.0000,1250.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4872,02,3577,산*,임야,보전녹지지역,-,165.0000,3332.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4873,02,3577,산*,임야,보전녹지지역,-,82.0000,2019.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4874,02,3577,산*,임야,보전녹지지역,-,99.0000,1764.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4875,02,3577,산*,임야,보전녹지지역,-,331.0000,6664.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4876,02,3577,산*,임야,보전녹지지역,-,99.0000,1938.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4877,02,3577,산*,임야,보전녹지지역,-,165.0000,3298.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4878,02,3577,산6*,임야,보전녹지지역,-,24.0000,609.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4879,02,3577,산6*,임야,보전녹지지역,-,123.0000,2859.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4880,02,3577,산5*,임야,보전녹지지역,8m미만,33.0000,980.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4881,06,3577,산6*,임야,보전녹지지역,-,33.0000,1030.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4882,02,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1080.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4883,02,3577,산5*,임야,보전녹지지역,8m미만,40.0000,1296.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4884,02,3577,산6*,임야,보전녹지지역,-,33.0000,1030.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4885,17,3577,산5*,임야,보전녹지지역,8m미만,165.0000,4900.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4886,17,3577,산5*,임야,보전녹지지역,8m미만,133.0000,3920.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4887,17,3577,산5*,임야,보전녹지지역,8m미만,165.0000,5400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201502,4888,03,3577,산*,임야,보전녹지지역,-,99.0000,1999.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66834,01,3577,산5*,임야,보전녹지지역,8m미만,331.0000,12000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66835,02,3577,산6*,임야,보전녹지지역,-,33.0000,1030.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66836,02,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66837,02,3577,산5*,임야,보전녹지지역,8m미만,49.0000,1800.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66838,03,3577,산5*,임야,보전녹지지역,8m미만,66.0000,2400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66839,03,3577,산5*,임야,보전녹지지역,8m미만,49.0000,1800.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66840,04,3577,산*,임야,보전녹지지역,-,232.0000,4988.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66841,04,3577,산5*,임야,보전녹지지역,8m미만,99.0000,3000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66842,04,3577,산5*,임야,보전녹지지역,8m미만,99.0000,3600.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66843,04,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66844,04,3577,산5*,임야,보전녹지지역,8m미만,66.0000,2400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66845,04,3577,산5*,임야,보전녹지지역,8m미만,37.0000,1188.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66846,05,3577,산*,임야,보전녹지지역,-,14.0000,348.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66847,05,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66848,05,3577,산5*,임야,보전녹지지역,8m미만,66.0000,2400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66849,06,3577,산*,임야,보전녹지지역,-,99.0000,2499.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66850,06,3577,산*,임야,보전녹지지역,-,169.0000,4248.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66851,06,3577,산6*,임야,보전녹지지역,-,99.0000,3090.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66852,06,3577,산5*,임야,보전녹지지역,8m미만,165.0000,5400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66853,06,3577,산6*,임야,보전녹지지역,-,33.0000,1030.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66854,06,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66855,08,3577,산5*,임야,보전녹지지역,8m미만,40.0000,1440.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66856,08,3577,산5*,임야,보전녹지지역,8m미만,16.0000,600.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66857,09,3577,산*,임야,보전녹지지역,-,132.0000,2584.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66858,10,3577,산6*,임야,보전녹지지역,-,99.0000,3300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66859,11,3577,산*,임야,자연녹지지역,-,297.0000,7268.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66860,12,3577,산3*,임야,보전녹지지역,-,66.0000,1940.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66861,13,3577,3**,답,보전녹지지역,8m미만,2836.0000,94380.0000,,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66862,13,3577,산*,임야,보전녹지지역,-,78.0000,1533.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66863,13,3577,산*,임야,보전녹지지역,-,99.0000,2499.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66864,13,3577,산6*,임야,보전녹지지역,-,66.0000,2060.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66865,13,3577,산3*,임야,보전녹지지역,-,36.0000,1067.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66866,13,3577,산3*,임야,보전녹지지역,-,23.0000,679.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66867,14,3577,산3*,임야,보전녹지지역,-,661.0000,24000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66868,16,3577,산*,임야,보전녹지지역,-,430.0000,9555.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66869,17,3577,산*,임야,보전녹지지역,-,82.0000,2083.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66870,17,3577,산*,임야,보전녹지지역,-,331.0000,8500.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66871,17,3577,산6*,임야,보전녹지지역,-,50.0000,1420.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66872,17,3577,산3*,임야,보전녹지지역,-,20.0000,552.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66873,18,3577,5**,답,보전녹지지역,-,368.0000,19000.0000,,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66874,18,3577,5**,임야,보전녹지지역,-,469.0000,21000.0000,,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66875,18,3577,산6*,임야,보전녹지지역,-,330.0000,10780.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66876,19,3577,산*,임야,보전녹지지역,-,495.0000,12495.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66877,19,3577,산3*,임야,보전녹지지역,-,33.0000,970.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66878,21,3577,산6*,임야,보전녹지지역,-,330.0000,11000.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66879,23,3577,산3*,임야,보전녹지지역,-,176.0000,5141.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66880,24,3577,산*,임야,보전녹지지역,-,99.0000,2499.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66881,24,3577,산3*,임야,보전녹지지역,-,33.0000,970.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66882,24,3577,산6*,임야,보전녹지지역,-,99.0000,3300.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66883,24,3577,산3*,임야,보전녹지지역,-,255.0000,7469.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66884,25,3577,산6*,임야,보전녹지지역,-,66.0000,2200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66885,26,3577,산5*,임야,보전녹지지역,8m미만,82.0000,2700.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66886,26,3577,산5*,임야,보전녹지지역,8m미만,33.0000,1200.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66887,26,3577,산5*,임야,보전녹지지역,8m미만,66.0000,2400.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66888,26,3577,산3*,임야,보전녹지지역,-,66.0000,1940.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66889,27,3577,산*,임야,보전녹지지역,-,99.0000,2499.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66890,27,3577,산3*,임야,보전녹지지역,-,49.0000,1455.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66891,27,3577,산6*,임야,보전녹지지역,-,33.0000,1100.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66892,27,3577,산3*,임야,보전녹지지역,-,33.0000,970.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66893,30,3577,산6*,임야,보전녹지지역,-,20.0000,520.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66894,30,3577,산3*,임야,보전녹지지역,-,33.0000,970.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66895,31,3577,산*,임야,보전녹지지역,-,331.0000,6664.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66896,31,3577,산3*,임야,보전녹지지역,-,37.0000,1067.0000,지분,-,-,,경기도 성남시분당구 대장동,4113511600
201503,66897,03,15777,7*,임야,보전녹지지역,-,165.0000,5093.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66898,06,15777,7*,임야,보전녹지지역,-,532.0000,13300.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66899,09,15777,6*,임야,보전녹지지역,-,43.0000,2200.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66900,10,15777,6*,임야,보전녹지지역,-,33.0000,1600.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66901,10,15777,6*,임야,보전녹지지역,-,99.0000,4800.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66902,11,15777,6*,임야,보전녹지지역,-,99.0000,4736.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66903,11,15777,6*,임야,보전녹지지역,-,66.0000,3200.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66904,12,15777,6*,임야,보전녹지지역,-,217.0000,6740.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
201503,66905,15,15777,6*,임야,보전녹지지역,12m미만,232.0000,7000.0000,지분,-,-,,경기도 성남시분당구 석운동,4113511700
