계약년월,번호,계약일,시군구일련번호,지번,유형,도로명,용도지역,건축물주용도,도로조건,전용면적,대지면적,거래금액,층,지분구분,건축년도,해제사유발생일,거래유형,시군구명,법정동코드
201502,5665,26,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,94.0000,0.0000,40000.0000,,,2004,-,,경기도 성남시분당구 금곡동,4113511100
201502,5666,05,2089,1**,집합,성남대로,중심상업,제1종근린생활,25m이상,224.0000,0.0000,52000.0000,-1,,1996,-,,경기도 성남시분당구 금곡동,4113511100
201502,5667,17,2089,1**,집합,정자일로,제3종일반주거,제2종근린생활,25m이상,25.0000,0.0000,27500.0000,,,1995,-,,경기도 성남시분당구 금곡동,4113511100
201502,5668,06,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,85.0000,0.0000,71000.0000,3,,2009,-,,경기도 성남시분당구 금곡동,4113511100
201502,5669,26,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,106.0000,0.0000,20000.0000,-1,,1995,-,,경기도 성남시분당구 금곡동,4113511100
201502,5670,17,2089,2**,집합,정자일로,중심상업,제1종근린생활,25m미만,117.0000,0.0000,34000.0000,,,2003,-,,경기도 성남시분당구 금곡동,4113511100
201502,5671,26,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,174.0000,0.0000,35000.0000,-1,,1995,-,,경기도 성남시분당구 금곡동,4113511100
201502,5672,19,2089,2**,집합,정자일로,중심상업,제1종근린생활,25m이상,44.0000,0.0000,19700.0000,1,,2004,-,,경기도 성남시분당구 금곡동,4113511100
201502,5673,13,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,139.0000,0.0000,110000.0000,1,,2009,-,,경기도 성남시분당구 금곡동,4113511100
201502,5674,01,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,120.0000,0.0000,126000.0000,4,,2009,-,,경기도 성남시분당구 금곡동,4113511100
201502,5675,25,2089,1**,집합,돌마로,중심상업,교육연구,25m이상,114.0000,0.0000,32500.0000,8,,1995,-,,경기도 성남시분당구 금곡동,4113511100
201502,5676,10,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,139.0000,0.0000,109861.0000,4,,2009,-,,경기도 성남시분당구 금곡동,4113511100
201502,5677,02,2090,2*,집합,돌마로,중심상업,판매,25m이상,19.0000,0.0000,14000.0000,1,지분,2001,-,,경기도 성남시분당구 구미동,4113511400
201502,5678,03,2090,2**,집합,구미로,근린상업,제2종근린생활,25m이상,74.0000,0.0000,16000.0000,5,,1996,-,,경기도 성남시분당구 구미동,4113511400
201502,5679,11,2090,2*,집합,돌마로90번길,중심상업,제2종근린생활,25m이상,263.0000,0.0000,78500.0000,2,,1995,-,,경기도 성남시분당구 구미동,4113511400
201502,5680,05,2090,1*,집합,탄천상로,일반상업,제2종근린생활,25m미만,64.0000,0.0000,39000.0000,,,1999,-,,경기도 성남시분당구 구미동,4113511400
201502,5681,13,2090,2*,집합,돌마로,중심상업,업무,25m이상,96.0000,0.0000,34500.0000,2,지분,2001,-,,경기도 성남시분당구 구미동,4113511400
201502,5682,03,2090,2**,집합,미금로,근린상업,제2종근린생활,25m이상,62.0000,0.0000,19600.0000,2,,1996,-,,경기도 성남시분당구 구미동,4113511400
201502,5683,13,2090,6*,집합,미금로,제3종일반주거,제2종근린생활,25m이상,18.0000,0.0000,970.0000,,,1995,-,,경기도 성남시분당구 구미동,4113511400
201502,5684,03,2090,2**,집합,구미로,근린상업,제2종근린생활,25m이상,45.0000,0.0000,9700.0000,5,,1996,-,,경기도 성남시분당구 구미동,4113511400
201502,5685,03,2090,2**,집합,구미로,근린상업,제2종근린생활,25m이상,57.0000,0.0000,12300.0000,5,,1996,-,,경기도 성남시분당구 구미동,4113511400
201502,5686,25,2090,2**,집합,구미로173번길,일반상업,기타,25m이상,42.0000,0.0000,22000.0000,5,,2003,-,,경기도 성남시분당구 구미동,4113511400
201502,5687,05,2090,2**,집합,구미로144번길,제3종일반주거,제1종근린생활,25m이상,19.0000,0.0000,13500.0000,,,1995,-,,경기도 성남시분당구 구미동,4113511400
201502,5688,14,3000,9**,집합,운중로,근린상업,업무,25m이상,85.0000,0.0000,26500.0000,7,,2010,-,,경기도 성남시분당구 운중동,4113511500
201502,5689,27,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,37.0000,0.0000,70000.0000,,,2011,-,,경기도 성남시분당구 운중동,4113511500
201502,5690,25,3000,9**,집합,운중로,근린상업,제2종근린생활,25m이상,111.0000,0.0000,44000.0000,7,,2010,-,,경기도 성남시분당구 운중동,4113511500
201502,5691,03,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,33.0000,0.0000,89500.0000,1,,2015,-,,경기도 성남시분당구 운중동,4113511500
201502,5692,03,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,33.0000,0.0000,91200.0000,1,,2015,-,,경기도 성남시분당구 운중동,4113511500
201502,5693,28,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,37.0000,0.0000,52000.0000,1,,2011,-,,경기도 성남시분당구 운중동,4113511500
201502,5694,28,3000,9**,집합,판교원로82번길,제3종일반주거,제2종근린생활,25m미만,42.0000,0.0000,30300.0000,2,,2010,-,,경기도 성남시분당구 운중동,4113511500
201503,7919,09,2083,6*,일반,장안로25번길,제3종일반주거,제1종근린생활,25m미만,19.0000,15.0000,7500.0000,,,1993,-,,경기도 성남시분당구 분당동,4113510100
201503,7920,23,2083,6*,일반,분당로263번길,제3종일반주거,제1종근린생활,25m미만,27.0000,21.0000,36250.0000,,,1993,-,,경기도 성남시분당구 분당동,4113510100
201503,7921,16,2083,6*,일반,분당로263번길,제3종일반주거,제2종근린생활,25m미만,50.0000,50.0000,8000.0000,,지분,1993,-,,경기도 성남시분당구 분당동,4113510100
201503,7922,09,2084,*,집합,황새울로258번길,중심상업,교육연구,25m미만,114.0000,0.0000,40000.0000,5,,2002,-,,경기도 성남시분당구 수내동,4113510200
201503,7923,12,2084,3*,집합,내정로165번길,준주거,제2종근린생활,25m미만,28.0000,0.0000,10500.0000,2,,1993,-,,경기도 성남시분당구 수내동,4113510200
201503,7924,25,2084,2*,집합,백현로,중심상업,제2종근린생활,25m이상,314.0000,0.0000,70000.0000,12,,2004,-,,경기도 성남시분당구 수내동,4113510200
201503,7925,04,2084,2*,집합,황새울로200번길,중심상업,업무,25m이상,46.0000,0.0000,60500.0000,1,,2000,-,,경기도 성남시분당구 수내동,4113510200
201503,7926,26,2084,7*,집합,돌마로366번길,준주거,제2종근린생활,25m미만,88.0000,0.0000,13500.0000,2,,1993,-,,경기도 성남시분당구 수내동,4113510200
201503,7927,16,2084,*,집합,황새울로258번길,중심상업,제2종근린생활,25m미만,41.0000,0.0000,65000.0000,1,,2002,-,,경기도 성남시분당구 수내동,4113510200
201503,7928,05,2084,1*,집합,백현로101번길,중심상업,제2종근린생활,25m미만,74.0000,0.0000,25000.0000,,,2002,-,,경기도 성남시분당구 수내동,4113510200
201503,7929,05,2084,1*,집합,백현로101번길,중심상업,제2종근린생활,25m미만,74.0000,0.0000,25000.0000,,,2002,-,,경기도 성남시분당구 수내동,4113510200
201503,7930,02,2084,1*,집합,황새울로200번길,중심상업,업무,25m미만,72.0000,0.0000,23700.0000,7,,2003,-,,경기도 성남시분당구 수내동,4113510200
201503,7931,02,2084,6*,집합,돌마로,근린상업,교육연구,25m이상,151.0000,0.0000,42000.0000,6,,1993,-,,경기도 성남시분당구 수내동,4113510200
201503,7932,24,2085,1**,집합,내정로,제3종일반주거,교육연구,25m이상,109.0000,0.0000,48000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
201503,7933,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,22.0000,0.0000,13604.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7934,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,34.0000,0.0000,3472.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7935,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,78.0000,0.0000,7706.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7936,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,61.0000,0.0000,6172.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7937,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,37.0000,0.0000,3086.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7938,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,1206.0000,0.0000,164296.0000,-1,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7939,26,2085,1**,집합,정자일로,중심상업,제2종근린생활,25m이상,58.0000,0.0000,80000.0000,1,,2003,-,,경기도 성남시분당구 정자동,4113510300
201503,7940,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,49.0000,0.0000,29655.0000,10,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7941,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,91.0000,0.0000,8863.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7942,06,2085,1**,집합,성남대로331번길,중심상업,제1종근린생활,25m미만,43.0000,0.0000,137000.0000,1,,2007,-,,경기도 성남시분당구 정자동,4113510300
201503,7943,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,88.0000,0.0000,10802.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7944,19,2085,1**,집합,내정로17번길,근린상업,제2종근린생활,25m이상,106.0000,0.0000,13117.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7945,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,70.0000,0.0000,6944.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7946,19,2085,1*,집합,느티로,중심상업,제2종근린생활,25m이상,157.0000,0.0000,65000.0000,5,,2003,-,,경기도 성남시분당구 정자동,4113510300
201503,7947,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,517.0000,0.0000,250251.0000,10,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7948,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,88.0000,0.0000,10802.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7949,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,102.0000,0.0000,8101.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7950,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,51.0000,0.0000,4135.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7951,18,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,1214.0000,0.0000,560000.0000,-1,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7952,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,8.0000,0.0000,3441.0000,-1,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7953,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,75.0000,0.0000,9259.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7954,19,2085,1*,집합,느티로,중심상업,제2종근린생활,25m이상,150.0000,0.0000,65000.0000,5,,2003,-,,경기도 성남시분당구 정자동,4113510300
201503,7955,02,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,42.0000,0.0000,20000.0000,1,,2005,-,,경기도 성남시분당구 정자동,4113510300
201503,7956,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,112.0000,0.0000,8865.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7957,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,91.0000,0.0000,7322.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7958,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,61.0000,0.0000,6172.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7959,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,105.0000,0.0000,10416.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7960,05,2085,4*,집합,백현로,근린상업,제1종근린생활,25m이상,108.0000,0.0000,29000.0000,3,,1995,-,,경기도 성남시분당구 정자동,4113510300
201503,7961,04,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,61.0000,0.0000,35000.0000,3,,2005,-,,경기도 성남시분당구 정자동,4113510300
201503,7962,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,64.0000,0.0000,7703.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7963,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,131.0000,0.0000,12731.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7964,18,2085,5*,집합,내정로113번길,근린상업,제2종근린생활,25m이상,191.0000,0.0000,32850.0000,4,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7965,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,5.0000,0.0000,3000.0000,3,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7966,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,1148.0000,0.0000,236100.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7967,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,94.0000,0.0000,9259.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7968,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,71.0000,0.0000,6934.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7969,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,58.0000,0.0000,5787.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7970,26,2085,*,집합,정자일로,중심상업,제1종근린생활,25m미만,235.0000,0.0000,105000.0000,6,,2004,-,,경기도 성남시분당구 정자동,4113510300
201503,7971,26,2085,*,집합,정자일로,중심상업,제1종근린생활,25m미만,235.0000,0.0000,102000.0000,6,,2004,-,,경기도 성남시분당구 정자동,4113510300
201503,7972,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,91.0000,0.0000,11188.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7973,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,114.0000,0.0000,13888.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7974,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,21.0000,0.0000,1543.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7975,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,35.0000,0.0000,2700.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7976,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,73.0000,0.0000,5787.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7977,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,104.0000,0.0000,10416.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7978,05,2085,4*,집합,백현로,근린상업,제1종근린생활,25m이상,76.0000,0.0000,20800.0000,3,,1995,-,,경기도 성남시분당구 정자동,4113510300
201503,7979,05,2085,1**,집합,성남대로331번길,중심상업,제1종근린생활,25m미만,160.0000,0.0000,42500.0000,4,,2004,-,,경기도 성남시분당구 정자동,4113510300
201503,7980,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,1172.0000,0.0000,167051.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7981,19,2085,1**,집합,내정로17번길,근린상업,교육연구,25m이상,90.0000,0.0000,8873.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7982,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,87.0000,0.0000,6936.0000,,지분,1996,-,,경기도 성남시분당구 정자동,4113510300
201503,7983,19,2085,1**,집합,내정로17번길,근린상업,판매,25m이상,125.0000,0.0000,12345.0000,,,1996,-,,경기도 성남시분당구 정자동,4113510300
