관리_건축물대장_PK,대지_면적,연면적,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치,시군구명,번지
1000000000000002071832,2854.0,340.077,단독주택,단독주택,경기도 성남시 분당구 이매동 52-49번지,경기도 성남시 분당구 방아로46번길 21-8 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002071833,2854.0,319.658,단독주택,단독주택,경기도 성남시 분당구 이매동 52-49번지,경기도 성남시 분당구 방아로46번길 21-8 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002083072,12282.8,35.06,제1종근린생활시설,제1종근린생활시설(공중화장실),경기도 성남시 분당구 대장동 613번지,경기도 성남시 분당구 판교대장로7길 86 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002083187,4944.8,35.06,제1종근린생활시설,제1종근린생활시설(공중화장실),경기도 성남시 분당구 대장동 665번지,경기도 성남시 분당구 판교대장로 24 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112235,0.0,4868.67,공동주택,공동주택(아파트),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112323,0.0,3253.65,공동주택,공동주택(아파트),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112378,0.0,2955.9,공동주택,공동주택(아파트),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112430,0.0,1823.05,공동주택,공동주택(아파트),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112460,0.0,86.35,제2종근린생활시설,"제1,2종근린생활시설",경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112463,0.0,84.0,공동주택,숲속도서관(작은도서관),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112464,0.0,9.6,공동주택,경비실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112465,0.0,125.36,공동주택,관리사무소,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112466,0.0,26.29,공동주택,근로자휴게실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112467,0.0,57.7,공동주택,인터넷까페(주민회의실),경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112468,0.0,119.74,공동주택,경로당,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112469,0.0,50.98,공동주택,주민까페,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112470,0.0,41.03,공동주택,공방,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112471,0.0,20.87,공동주택,재활용품보관소,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112472,0.0,4676.23,공동주택,지하주차장,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112473,0.0,86.93,공동주택,펌프실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112474,0.0,77.52,공동주택,열교환실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112475,0.0,173.25,공동주택,전기실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112476,0.0,47.14,공동주택,발전기실,경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002112477,0.0,66.18,공동주택,"전기,기계실공용부",경기도 성남시 분당구 대장동 625번지,경기도 성남시 분당구 판교대장로 71 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002113896,11454.9,947.55,교육연구시설,교육연구시설(초등학교),경기도 성남시 분당구 야탑동 333번지,경기도 성남시 분당구 양현로 400 (야탑동),경기도 성남시 분당구 야탑동,3**
1000000000000002114033,471.0,716.41,단독주택,단독주택,경기도 성남시 분당구 이매동 41번지,경기도 성남시 분당구 방아로 67 (이매동),경기도 성남시 분당구 이매동,4*
1000000000000002220295,783.0,154.0,제2종근린생활시설,수리점,경기도 성남시 분당구 백현동 400번지,경기도 성남시 분당구 대왕판교로385번길 5 (백현동),경기도 성남시 분당구 백현동,4**
1000000000000002225177,313.9,338.16,단독주택,단독주택,경기도 성남시 분당구 판교동 485-10번지,경기도 성남시 분당구 판교로197번길 22 (판교동),경기도 성남시 분당구 판교동,4**
1000000000000002225785,231.2,171.55,단독주택,단독주택,경기도 성남시 분당구 판교동 539-9번지,경기도 성남시 분당구 서판교로108번길 5-1 (판교동),경기도 성남시 분당구 판교동,5**
1000000000000002225794,960.0,499.72,제1종근린생활시설,제1종근린생활시설,경기도 성남시 분당구 구미동 38번지,경기도 성남시 분당구 구미로 192 (구미동),경기도 성남시 분당구 구미동,3*
1000000000000002225795,873.0,122.4,동물및식물관련시설,동물및식물관련시설,경기도 성남시 분당구 구미동 38-3번지,경기도 성남시 분당구 구미로 192 (구미동),경기도 성남시 분당구 구미동,3*
1000000000000002225801,1306.0,1266.61,단독주택,단독주택(제1종근린생활시설),경기도 성남시 분당구 대장동 1-36번지,경기도 성남시 분당구 두밀로123번길 33 (대장동),경기도 성남시 분당구 대장동,*
1000000000000002227490,258.8,253.88,단독주택,단독주택,경기도 성남시 분당구 대장동 653-4번지,경기도 성남시 분당구 판교대장로3길 13-4 (대장동),경기도 성남시 분당구 대장동,6**
1000000000000002239584,230.3,288.75,단독주택,단독주택,경기도 성남시 분당구 운중동 986-17번지,경기도 성남시 분당구 산운로139번길 30 (운중동),경기도 성남시 분당구 운중동,9**
1000000000000002254974,12206.7,861.84,교육연구시설,교육연구시설(초등학교),경기도 성남시 분당구 정자동 76번지,경기도 성남시 분당구 백현로144번길 26 (정자동),경기도 성남시 분당구 정자동,7*
1000000000000002267276,222424.0,2901.85,"국방,군사시설",국방군사시설,경기도 성남시 분당구 야탑동 121번지,,경기도 성남시 분당구 야탑동,1**
1000000000000002272556,9046.0,450.224,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272557,9046.0,487.046,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272558,9046.0,478.496,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272559,9046.0,480.637,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272560,9046.0,367.586,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272561,9046.0,350.179,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272562,9046.0,401.159,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272563,9046.0,401.159,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272564,9046.0,320.925,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272565,9046.0,366.755,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272566,9046.0,314.293,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272567,9046.0,314.611,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272568,9046.0,363.272,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272569,9046.0,380.029,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272570,9046.0,371.243,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272571,9046.0,378.807,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272572,9046.0,363.272,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272573,9046.0,365.79,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272574,9046.0,321.436,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272575,9046.0,327.464,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
1000000000000002272576,9046.0,348.664,단독주택,단독주택,경기도 성남시 분당구 이매동 52-1번지,경기도 성남시 분당구 방아로 86 (이매동),경기도 성남시 분당구 이매동,5*
