"계약년월","번호","주택유형","시군구명","번지","도로명","대지면적","연면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891124594",경기도 성남시 분당구 서현로429번길 28-8 (분당동),경기도 성남시 분당구 분당동 107-8번지,단독주택,다가구주택,218.0,425.42,573,68,64,64,28
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891124697",경기도 성남시 분당구 서현로429번길 8-3 (분당동),경기도 성남시 분당구 분당동 103-3번지,단독주택,다가구주택(3가구),228.0,453.49,573,68,64,64,29
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891124782",경기도 성남시 분당구 서현로429번길 20-8 (분당동),경기도 성남시 분당구 분당동 105-9번지,단독주택,단독주택(11가구),291.1,569.32,573,68,64,64,30
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891124957",경기도 성남시 분당구 서현로429번길 20-5 (분당동),경기도 성남시 분당구 분당동 106-3번지,단독주택,다가구주택,257.9,484.98,573,68,64,64,31
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125038",경기도 성남시 분당구 서현로429번길 32 (분당동),경기도 성남시 분당구 분당동 108-9번지,단독주택,주택(3가구),366.3,640.86,573,68,64,64,32
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125095",경기도 성남시 분당구 서현로429번길 24-7 (분당동),경기도 성남시 분당구 분당동 107-5번지,단독주택,단독주택(1가구),218.15,325.92,573,68,64,64,33
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125100",경기도 성남시 분당구 서현로429번길 20-4 (분당동),경기도 성남시 분당구 분당동 105-11번지,단독주택,단독주택(8가구),231.2,445.85,573,68,64,64,34
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125184",경기도 성남시 분당구 서현로429번길 20 (분당동),경기도 성남시 분당구 분당동 106-1번지,단독주택,근린생활시설 및 주택,290.8,576.56,573,68,64,64,35
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125212",경기도 성남시 분당구 서현로429번길 8-11 (분당동),경기도 성남시 분당구 분당동 103-7번지,단독주택,다가구주택 (3가구),228.0,452.14,573,68,64,64,36
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125220",경기도 성남시 분당구 서현로429번길 16-5 (분당동),경기도 성남시 분당구 분당동 105-4번지,단독주택,다가구주택,258.0,501.8,573,68,64,64,37
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125222",경기도 성남시 분당구 서현로429번길 16-6 (분당동),경기도 성남시 분당구 분당동 104-12번지,단독주택,다가구주택(3),236.2,468.62,573,68,64,64,38
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125252",경기도 성남시 분당구 서현로429번길 12-5 (분당동),경기도 성남시 분당구 분당동 104-4번지,단독주택,다가구용단독주택(3가구),236.2,467.85,573,68,64,64,39
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125333",경기도 성남시 분당구 서현로429번길 22 (분당동),경기도 성남시 분당구 분당동 106-10번지,단독주택,다가구주택(10가구),243.3,474.64,573,68,64,64,40
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125362",경기도 성남시 분당구 서현로429번길 16-8 (분당동),경기도 성남시 분당구 분당동 104-11번지,단독주택,단독주택(6가구),254.3,489.05,573,68,64,64,41
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125407",경기도 성남시 분당구 서현로429번길 28-3 (분당동),경기도 성남시 분당구 분당동 108-2번지,단독주택,다가구주택,225.9,449.52,573,68,64,64,42
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125599",경기도 성남시 분당구 서현로429번길 10 (분당동),경기도 성남시 분당구 분당동 103-1번지,단독주택,다가구주택(7가구),219.8,428.52,573,68,64,64,43
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125671",경기도 성남시 분당구 서현로429번길 28-4 (분당동),경기도 성남시 분당구 분당동 107-10번지,단독주택,다가구주택,218.0,428.16,573,68,64,64,44
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125690",경기도 성남시 분당구 서현로429번길 8-1 (분당동),경기도 성남시 분당구 분당동 103-2번지,단독주택,단독주택(3가구),227.7,377.18,573,68,64,64,45
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125731",경기도 성남시 분당구 서현로429번길 24-1 (분당동),경기도 성남시 분당구 분당동 107-2번지,단독주택,다가구 주택(3가구) 및 근린생활시설,218.1,430.5,573,68,64,64,46
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125756",경기도 성남시 분당구 서현로429번길 20-2 (분당동),경기도 성남시 분당구 분당동 105-12번지,단독주택,단독주택(6가구),201.0,391.83,573,68,64,64,47
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125789",경기도 성남시 분당구 서현로429번길 24-2 (분당동),경기도 성남시 분당구 분당동 106-9번지,단독주택,대피소 및 다가구용 단독주택,217.0,418.6,573,68,64,64,48
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891125952",경기도 성남시 분당구 서현로429번길 16 (분당동),경기도 성남시 분당구 분당동 104-15번지,단독주택,다가구주택 및 근린생활시설,207.0,381.63,573,68,64,64,49
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126028",경기도 성남시 분당구 서현로429번길 28-2 (분당동),경기도 성남시 분당구 분당동 107-11번지,단독주택,근린생활시설 및 다가구주택,217.3,386.94,573,68,64,64,50
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126152",경기도 성남시 분당구 서현로429번길 8-9 (분당동),경기도 성남시 분당구 분당동 103-6번지,단독주택,다가구주택(3가구),227.6,446.28,573,68,64,64,51
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126258",경기도 성남시 분당구 서현로429번길 36 (분당동),경기도 성남시 분당구 분당동 108-7번지,단독주택,다가구주택,226.3,437.95,573,68,64,64,52
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126260",경기도 성남시 분당구 서현로429번길 24-4 (분당동),경기도 성남시 분당구 분당동 106-8번지,단독주택,다가구주택,220.5,417.08,573,68,64,64,53
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126326",경기도 성남시 분당구 서현로429번길 24-5 (분당동),경기도 성남시 분당구 분당동 107-4번지,단독주택,다가구주택,218.1,313.64,573,68,64,64,54
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126504",경기도 성남시 분당구 서현로429번길 12-4 (분당동),경기도 성남시 분당구 분당동 103-14번지,단독주택,다가구주택,228.1,454.92,573,68,64,64,55
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126618",경기도 성남시 분당구 서현로429번길 24-3 (분당동),경기도 성남시 분당구 분당동 107-3번지,단독주택,단독주택(3가구),218.2,434.0,573,68,64,64,56
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126631",경기도 성남시 분당구 서현로429번길 30 (분당동),경기도 성남시 분당구 분당동 108-1번지,단독주택,근린생활시설 및 다가구주택,279.9,492.92,573,68,64,64,57
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126692",경기도 성남시 분당구 서현로429번길 28-6 (분당동),경기도 성남시 분당구 분당동 107-9번지,단독주택,다가구주택,217.1,433.6,573,68,64,64,58
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126709",경기도 성남시 분당구 서현로429번길 16-2 (분당동),경기도 성남시 분당구 분당동 104-14번지,단독주택,다가구주택(3가구),230.2,436.02,573,68,64,64,59
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126762",경기도 성남시 분당구 서현로429번길 12-6 (분당동),경기도 성남시 분당구 분당동 103-13번지,단독주택,다가구주택,228.0,448.44,573,68,64,64,60
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126942",경기도 성남시 분당구 서현로429번길 8-7 (분당동),경기도 성남시 분당구 분당동 103-5번지,단독주택,다가구 주택(3가구),227.5,454.88,573,68,64,64,61
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126976",경기도 성남시 분당구 서현로429번길 24 (분당동),경기도 성남시 분당구 분당동 107-1번지,단독주택,단독주택,205.2,260.07,573,68,64,64,62
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891126984",경기도 성남시 분당구 서현로429번길 12-12 (분당동),경기도 성남시 분당구 분당동 103-10번지,단독주택,다가구주택(3가구),227.4,449.5,573,68,64,64,63
"201501",5521,다가구,경기도 성남시 분당구 분당동,"1**",서현로429번길,217.0000,428.0000,98000.0000,"10891127077",경기도 성남시 분당구 서현로429번길 18 (분당동),경기도 성남시 분당구 분당동 105-1번지,단독주택,다가구주택 및 근린생활시설,262.0,492.41,573,68,64,64,64
"201501",6069,단독,경기도 성남시 분당구 분당동,"1**",장안로4번길,187.0000,372.0000,92000.0000,"10891124752",경기도 성남시 분당구 장안로4번길 1-8 (분당동),경기도 성남시 분당구 분당동 164-5번지,단독주택,다가구용단독주택(3가구),187.1,372.48,573,51,51,1,1
"201501",6272,다가구,경기도 성남시 분당구 분당동,"1**",서현로494번길,203.0000,282.0000,89900.0000,"10891123014",경기도 성남시 분당구 서현로494번길 8-2 (분당동),경기도 성남시 분당구 분당동 129-7번지,단독주택,다가구주택,202.9,282.18,573,37,37,1,1
"201501",7524,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로161번길,306.0000,611.0000,178500.0000,"10891122516",경기도 성남시 분당구 야탑로161번길 16-4 (야탑동),경기도 성남시 분당구 야탑동 306-2번지,단독주택,단독주택(14가구),306.1,610.88,627,24,24,1,1
"201502",316,다가구,경기도 성남시 분당구 분당동,"1**",서현로421번길,232.0000,444.0000,117000.0000,"10891122186",경기도 성남시 분당구 서현로421번길 6 (분당동),경기도 성남시 분당구 분당동 100-5번지,단독주택,다가구주택 및 근린생활시설,231.8,443.8,573,5,4,1,1
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100352873",경기도 성남시 분당구 판교로197번길 12-12 (판교동),경기도 성남시 분당구 판교동 506-6번지,단독주택,단독주택,297.0,282.82,709,62,62,62,1
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100351972",경기도 성남시 분당구 판교로197번길 8-12 (판교동),경기도 성남시 분당구 판교동 507-6번지,단독주택,단독주택,227.0,194.84,709,62,62,62,2
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100315567",경기도 성남시 분당구 판교로197번길 12-2 (판교동),경기도 성남시 분당구 판교동 506-1번지,단독주택,"단독주택(다가구주택, 2가구)",232.0,258.74,709,62,62,62,3
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100307721",경기도 성남시 분당구 판교로197번길 3-11 (판교동),경기도 성남시 분당구 판교동 500-4번지,단독주택,단독주택(단독주택),264.5,260.85,709,62,62,62,4
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100288669",경기도 성남시 분당구 판교로197번길 14 (판교동),경기도 성남시 분당구 판교동 505-14번지,단독주택,단독주택,228.0,202.43,709,62,62,62,5
"201502",2228,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,225.0000,112.0000,101000.0000,"10891100288667",경기도 성남시 분당구 판교로197번길 20-7 (판교동),경기도 성남시 분당구 판교동 503-6번지,단독주택,단독주택,283.8,185.906,709,62,62,62,6
